news_date,news_href,news_title
18:16 | 2022/06/09,/%E8%B6%8A%E5%8D%97%E6%98%AF%E6%84%8F%E5%A4%A7%E5%88%A9%E5%9C%A8%E4%B8%9C%E7%9B%9F%E6%9C%80%E9%87%8D%E8%A6%81%E5%90%88%E4%BD%9C%E4%BC%99%E4%BC%B4%E4%B9%8B%E4%B8%80-116220609112620309.htm,越南是意大利在东盟最重要合作伙伴之一
16:26 | 2022/06/09,/%E8%B6%8A%E5%8D%97%E5%BD%93%E9%80%89%E7%AC%AC77%E5%B1%8A%E8%81%94%E5%90%88%E5%9B%BD%E5%A4%A7%E4%BC%9A%E5%89%AF%E4%B8%BB%E5%B8%AD-116220609184316496.htm,越南当选第77届联合国大会副主席
15:27 | 2022/06/09,/%E8%B6%8A%E5%8D%97%E5%92%8C%E6%84%8F%E5%A4%A7%E5%88%A9%E4%B8%BE%E8%A1%8C%E7%AC%AC%E5%9B%9B%E6%AC%A1%E6%94%BF%E6%B2%BB%E7%A3%8B%E5%95%86-11622060918404434.htm,越南和意大利举行第四次政治磋商
11:21 | 2022/06/09,/%E4%B8%9C%E4%BA%9A%E5%B3%B0%E4%BC%9AEAS%E9%AB%98%E5%AE%98%E4%BC%9A%E8%AE%AE%E5%8F%AC%E5%BC%80-116220609183650918.htm,东亚峰会（EAS）高官会议召开
07:07 | 2022/06/09,/%E8%B6%8A%E5%8D%97%E5%9B%BD%E9%98%B2%E9%83%A8%E9%83%A8%E9%95%BF%E6%BD%98%E6%96%87%E6%B1%9F%E5%90%8C%E5%8D%B0%E5%BA%A6%E5%9B%BD%E9%98%B2%E9%83%A8%E9%95%BF%E6%8B%89%E6%9D%B0%E7%BA%B3%E7%89%B9%E8%BE%9B%E6%A0%BC%E4%B8%BE%E8%A1%8C%E4%BC%9A%E8%B0%88-116220609155742823.htm,越南国防部部长潘文江同印度国防部长拉杰纳特·辛格举行会谈
07:06 | 2022/06/09,/%E8%8C%83%E6%98%8E%E6%AD%A3%E6%80%BB%E7%90%86%E4%BC%9A%E8%A7%81%E5%8D%B0%E5%BA%A6%E5%9B%BD%E9%98%B2%E9%83%A8%E9%83%A8%E9%95%BF-11622060917330561.htm,范明正总理会见印度国防部部长
20:20 | 2022/06/08,/%E5%9B%BD%E5%AE%B6%E4%B8%BB%E5%B8%AD%E9%98%AE%E6%98%A5%E7%A6%8F%E4%BC%9A%E8%A7%81%E5%8D%B0%E5%BA%A6%E5%9B%BD%E9%98%B2%E9%83%A8%E9%95%BF%E6%8B%89%E6%9D%B0%E7%BA%B3%E7%89%B9%E8%BE%9B%E6%A0%BC-116220609002243029.htm,国家主席阮春福会见印度国防部长拉杰纳特·辛格
15:02 | 2022/06/08,/%E8%B6%8A%E5%85%B1%E4%B8%AD%E5%A4%AE%E6%80%BB%E4%B9%A6%E8%AE%B0%E9%98%AE%E5%AF%8C%E4%BB%B2%E4%B8%8E%E9%9F%A9%E5%9B%BD%E6%80%BB%E7%BB%9F%E5%B0%B9%E9%94%A1%E6%82%A6%E4%B8%BE%E8%A1%8C%E8%A7%86%E9%A2%91%E4%BC%9A%E8%B0%88-11622060822191737.htm,越共中央总书记阮富仲与韩国总统尹锡悦举行视频会谈
08:02 | 2022/06/08,/%E8%A3%B4%E9%9D%92%E5%B1%B1%E9%83%A8%E9%95%BF%E4%BC%9A%E8%A7%81%E6%84%8F%E5%A4%A7%E5%88%A9%E5%A4%96%E4%BA%A4%E9%83%A8%E5%89%AF%E9%83%A8%E9%95%BF-116220608094630149.htm,裴青山部长会见意大利外交部副部长
07:36 | 2022/06/08,/%E8%B5%B7%E8%AF%89%E9%98%AE%E9%9D%92%E9%BE%99%E6%9C%B1%E7%8E%89%E8%8B%B1%E5%8F%8A%E8%8C%83%E5%8A%9F%E6%A6%A8%E5%B9%B6%E4%B8%8B%E5%8F%91%E9%80%AE%E6%8D%95%E4%BB%A4-116220608094324789.htm,起诉阮青龙、朱玉英及范功榨并下发逮捕令
07:34 | 2022/06/08,/%E7%BE%8E%E5%9B%BD%E7%BB%A7%E7%BB%AD%E5%90%88%E4%BD%9C%E5%8D%8F%E5%8A%A9%E8%B6%8A%E5%8D%97%E5%85%8B%E6%9C%8D%E6%88%98%E4%BA%89%E5%90%8E%E6%9E%9C-116220608100452971.htm,美国继续合作，协助越南克服战争后果
13:28 | 2022/06/07,/%E8%B6%8A%E5%8D%97%E5%9B%BD%E4%BC%9A%E6%89%B9%E5%87%86%E5%AF%B9%E4%BA%8E%E5%8D%AB%E7%94%9F%E9%83%A8%E9%83%A8%E9%95%BF%E9%98%AE%E9%9D%92%E9%BE%99%E9%9D%A9%E8%81%8C%E5%86%B3%E8%AE%AE%E5%92%8C%E6%92%A4%E9%94%80%E5%85%B6%E5%9B%BD%E4%BC%9A%E4%BB%A3%E8%A1%A8%E8%B5%84%E6%A0%BC-1162206071631016.htm,越南国会批准对于卫生部部长阮青龙革职决议和撤销其国会代表资格
11:32 | 2022/06/07,/%E8%B6%8A%E5%8D%97%E5%8F%82%E5%8A%A0%E5%9B%BD%E9%99%85%E5%8E%9F%E5%AD%90%E8%83%BD%E6%9C%BA%E6%9E%84%E7%90%86%E4%BA%8B%E4%BC%9A%E7%AC%AC%E4%BA%8C%E6%AC%A1%E5%AE%9A%E6%9C%9F%E4%BC%9A%E8%AE%AE-116220607173357042.htm,越南参加国际原子能机构理事会第二次定期会议
06:48 | 2022/06/07,/%E8%B6%8A%E5%85%B1%E4%B8%AD%E5%A4%AE%E5%86%B3%E5%AE%9A%E5%AF%B9%E5%8D%AB%E7%94%9F%E9%83%A8%E9%83%A8%E9%95%BF%E9%98%AE%E9%9D%92%E9%BE%99%E5%92%8C%E6%B2%B3%E5%86%85%E5%B8%82%E4%BA%BA%E6%B0%91%E5%A7%94%E5%91%98%E4%BC%9A%E4%B8%BB%E5%B8%AD%E6%9C%B1%E7%8E%89%E8%8B%B1%E7%BB%99%E4%BA%88%E5%BC%80%E9%99%A4%E5%85%9A%E7%B1%8D%E5%A4%84%E5%88%86-116220607095051918.htm,越共中央决定对卫生部部长阮青龙和河内市人民委员会主席朱玉英给予开除党籍处分
19:00 | 2022/06/05,/%E8%B6%8A%E5%8D%97%E7%BB%8F%E6%B5%8E%E5%9C%A8%E9%A3%8E%E6%9A%B4%E4%B8%AD%E4%BF%9D%E6%8C%81%E7%A8%B3%E5%AE%9A%E8%BF%90%E8%A1%8C%E6%94%BF%E5%BA%9C%E5%B1%95%E7%8E%B0%E4%BA%86%E8%B0%83%E6%8E%A7%E8%83%BD%E5%8A%9B%E5%92%8C%E6%9C%AC%E4%BA%8B-116220605200700198.htm,“越南经济在风暴中保持稳定运行”：政府展现了调控能力和本事
16:50 | 2022/06/05,/%E8%8C%83%E6%98%8E%E6%AD%A3%E6%80%BB%E7%90%86%E5%87%BA%E5%B8%AD%E4%B8%BB%E9%A2%98%E4%B8%BA%E5%BB%BA%E8%AE%BE%E7%8B%AC%E7%AB%8B%E8%87%AA%E4%B8%BB%E4%B8%8E%E6%B7%B1%E5%BA%A6%E8%9E%8D%E5%85%A5%E4%B8%96%E7%95%8C%E7%BB%8F%E6%B5%8E%E7%9B%B8%E7%BB%93%E5%90%88%E7%9A%84%E7%BB%8F%E6%B5%8E%E4%BD%93%E7%B3%BB%E7%9A%84%E8%B6%8A%E5%8D%97%E7%BB%8F%E6%B5%8E%E8%AE%BA%E5%9D%9B-11622060518522538.htm,范明正总理出席主题为“建设独立自主与深度融入世界经济相结合的经济体系”的越南经济论坛
11:52 | 2022/06/05,/%E8%8C%83%E6%98%8E%E6%AD%A3%E6%80%BB%E7%90%86%E4%B8%8A%E9%A6%99%E7%BC%85%E6%80%80%E7%BA%AA%E5%BF%B5%E8%83%A1%E5%BF%97%E6%98%8E%E4%B8%BB%E5%B8%AD%E5%87%BA%E5%9B%BD%E5%AF%BB%E6%B1%82%E6%95%91%E5%9B%BD%E4%B9%8B%E8%B7%AF111%E5%91%A8%E5%B9%B4-116220605185416177.htm,范明正总理上香缅怀纪念胡志明主席出国寻求救国之路111周年
16:50 | 2022/06/04,/%E6%94%BF%E5%BA%9C2022%E5%B9%B45%E6%9C%88%E4%BB%BD%E5%AE%9A%E6%9C%9F%E4%BC%9A%E8%AE%AE%E9%87%8D%E7%82%B9%E8%AE%A8%E8%AE%BA%E4%B8%89%E5%A4%A7%E5%86%85%E5%AE%B9-116220604172047412.htm,政府2022年5月份定期会议：重点讨论三大内容
07:17 | 2022/06/03,/%E8%8C%83%E6%98%8E%E6%AD%A3%E6%80%BB%E7%90%86%E4%BC%9A%E8%A7%81%E8%80%81%E6%8C%9D%E4%BA%BA%E6%B0%91%E5%86%9B%E9%98%9F%E6%80%BB%E5%8F%82%E8%B0%8B%E9%95%BF-116220603092821272.htm,范明正总理会见老挝人民军队总参谋长
17:16 | 2022/06/02,/%E7%AC%AC%E4%BA%8C%E6%AC%A1%E8%B6%8A%E5%8D%97%E4%B8%8E%E4%BB%A5%E8%89%B2%E5%88%97%E5%9B%BD%E9%98%B2%E6%94%BF%E7%AD%96%E5%AF%B9%E8%AF%9D%E5%9C%A8%E6%B2%B3%E5%86%85%E4%B8%BE%E8%A1%8C-116220602174934526.htm,第二次越南与以色列国防政策对话在河内举行
16:17 | 2022/06/02,/%E8%80%81%E6%8C%9D%E4%BA%BA%E6%B0%91%E5%86%9B%E9%98%9F%E6%80%BB%E5%8F%82%E8%B0%8B%E9%95%BF%E5%AF%B9%E8%B6%8A%E5%8D%97%E8%BF%9B%E8%A1%8C%E6%AD%A3%E5%BC%8F%E8%AE%BF%E9%97%AE-116220602171010569.htm,老挝人民军队总参谋长对越南进行正式访问
07:19 | 2022/06/02,/%E8%B6%8A%E5%8D%97%E5%A4%96%E4%BA%A4%E9%83%A8%E9%83%A8%E9%95%BF%E8%A3%B4%E9%9D%92%E5%B1%B1%E5%90%8C%E5%A5%A5%E5%9C%B0%E5%88%A9%E5%A4%96%E4%BA%A4%E9%83%A8%E9%95%BF%E4%BA%9A%E5%8E%86%E5%B1%B1%E5%A4%A7%E6%B2%99%E4%BC%A6%E8%B4%9D%E6%A0%BC%E9%80%9A%E7%94%B5%E8%AF%9D-116220602112210729.htm,越南外交部部长裴青山同奥地利外交部长亚历山大·沙伦贝格通电话
07:18 | 2022/06/02,/%E8%B6%8A%E5%8D%97%E6%94%BF%E5%BA%9C%E6%80%BB%E7%90%86%E8%8C%83%E6%98%8E%E6%AD%A3%E8%B6%8A%E5%8D%97%E8%80%81%E6%8C%9D%E5%85%B3%E7%B3%BB%E4%B8%8D%E6%96%AD%E5%B7%A9%E5%9B%BA%E5%92%8C%E5%8F%91%E5%B1%95-116220602112324198.htm,越南政府总理范明正：越南老挝关系不断巩固和发展
15:22 | 2022/06/01,/%E7%AC%AC%E5%8D%81%E4%BA%94%E5%B1%8A%E5%9B%BD%E4%BC%9A%E7%AC%AC%E4%B8%89%E6%AC%A1%E4%BC%9A%E8%AE%AE%E8%AE%A8%E8%AE%BA%E5%9B%BD%E6%B0%91%E7%BB%8F%E6%B5%8E%E4%B8%8E%E7%A4%BE%E4%BC%9A%E5%8F%91%E5%B1%95%E9%97%AE%E9%A2%98-116220601165146627.htm,第十五届国会第三次会议讨论国民经济与社会发展问题
15:22 | 2022/06/01,/%E8%B6%8A%E5%85%B1%E4%B8%AD%E5%A4%AE%E7%BB%84%E9%83%A8%E9%83%A8%E9%95%BF%E5%BC%A0%E6%B0%8F%E6%A2%85%E8%AE%BF%E9%97%AE%E8%80%81%E6%8C%9D-116220601164857585.htm,越共中央组部部长张氏梅访问老挝
07:25 | 2022/06/01,/%E8%8B%B1%E5%9B%BD%E9%98%BF%E6%96%AF%E5%88%A9%E5%BA%B7%E5%85%AC%E5%8F%B8%E6%89%A9%E5%A4%A7%E5%85%B6%E5%9C%A8%E8%B6%8A%E5%8D%97%E6%8A%95%E8%B5%84%E8%8C%83%E5%9B%B4-116220601095821211.htm,英国阿斯利康公司扩大其在越南投资范围
07:24 | 2022/06/01,/%E7%8E%8B%E5%BB%B7%E6%83%A0%E4%B8%BB%E5%B8%AD%E4%BC%9A%E8%A7%81%E4%BF%9D%E5%8A%A0%E5%88%A9%E4%BA%9A%E9%A9%BB%E8%B6%8A%E5%8D%97%E5%A4%A7%E4%BD%BF-116220601100254655.htm,王廷惠主席会见保加利亚驻越南大使
07:23 | 2022/06/01,/%E7%8E%8B%E5%BB%B7%E6%83%A0%E4%B8%BB%E5%B8%AD%E4%BC%9A%E8%A7%81%E5%8C%88%E7%89%99%E5%88%A9%E9%A9%BB%E8%B6%8A%E5%8D%97%E5%A4%A7%E4%BD%BF-116220601100615649.htm,王廷惠主席会见匈牙利驻越南大使
19:25 | 2022/05/31,/5%E6%9C%8831%E6%97%A5%E8%B6%8A%E5%8D%97%E6%96%B0%E5%A2%9E%E6%96%B0%E5%86%A0%E7%A1%AE%E8%AF%8A%E7%97%85%E4%BE%8B1010%E4%BE%8B-116220601095258211.htm,"5月31日，越南新增新冠确诊病例1,010例"
07:25 | 2022/05/31,/%E5%9B%BD%E4%BC%9A%E4%B8%BB%E5%B8%AD%E7%8E%8B%E5%BB%B7%E6%83%A0%E4%BC%9A%E8%A7%81%E8%8B%B1%E5%9B%BD%E9%A9%BB%E8%B6%8A%E5%A4%A7%E4%BD%BF-116220531102818747.htm,国会主席王廷惠会见英国驻越大使
07:24 | 2022/05/31,/%E8%B6%8A%E5%8D%97%E5%8D%B0%E5%BA%A6%E5%8A%A0%E5%BC%BA%E5%A4%9A%E9%A2%86%E5%9F%9F%E5%90%88%E4%BD%9C-116220531102951575.htm,越南印度加强多领域合作
11:33 | 2022/05/29,/%E8%B6%8A%E5%8D%97%E6%94%BF%E5%BA%9C%E6%80%BB%E7%90%86%E8%8C%83%E6%98%8E%E6%AD%A3%E4%B8%8E%E5%86%9C%E6%B0%91%E5%AF%B9%E8%AF%9D-116220529164505378.htm,越南政府总理范明正与农民对话
07:44 | 2022/05/29,/%E8%8C%83%E6%98%8E%E6%AD%A3%E6%80%BB%E7%90%86%E8%A7%86%E5%AF%9F%E5%92%8C%E5%B9%B3%E5%B1%B1%E8%90%9D%E8%8B%A5%E5%B9%B2%E4%BA%A4%E9%80%9A%E5%B7%A5%E7%A8%8B%E9%A1%B9%E7%9B%AE-116220529135059456.htm,范明正总理视察和平、山萝若干交通工程、项目
07:34 | 2022/05/29,/%E8%B6%8A%E5%8D%97%E4%B8%8E%E8%A5%BF%E7%8F%AD%E7%89%99%E9%A2%86%E5%AF%BC%E4%BA%BA%E5%B0%B1%E4%B8%A4%E5%9B%BD%E5%BB%BA%E4%BA%A445%E5%91%A8%E5%B9%B4%E7%BA%AA%E5%BF%B5%E4%BA%92%E8%87%B4%E8%B4%BA%E4%BF%A1-116220529133918813.htm,越南与西班牙领导人就两国建交45周年纪念互致贺信
07:25 | 2022/05/29,/%E8%B6%8A%E5%8D%97%E5%B8%8C%E6%9C%9B%E4%B8%8E%E4%BB%A5%E8%89%B2%E5%88%97%E5%8F%91%E5%B1%95%E5%90%84%E9%A2%86%E5%9F%9F%E5%90%88%E4%BD%9C%E5%85%B3%E7%B3%BB-116220528112551505.htm,越南希望与以色列发展各领域合作关系
09:28 | 2022/05/28,/%E8%B6%8A%E5%85%B1%E4%B8%AD%E5%A4%AE%E4%B9%A6%E8%AE%B0%E5%A4%84%E5%B8%B8%E5%8A%A1%E4%B9%A6%E8%AE%B0%E6%AD%A6%E6%96%87%E8%B5%8F%E4%B8%8E%E5%8F%A4%E5%85%B1%E4%B8%AD%E5%A4%AE%E4%B9%A6%E8%AE%B0%E5%A4%84%E5%B8%B8%E5%8A%A1%E4%B9%A6%E8%AE%B0%E7%BD%97%E4%BC%AF%E6%89%98%E8%8E%AB%E6%8B%89%E8%8E%B1%E6%96%AF%E5%A5%A5%E8%B5%AB%E8%BE%BE%E4%B8%BE%E8%A1%8C%E8%A7%86%E9%A2%91%E4%BC%9A%E6%99%A4-116220528110609334.htm,越共中央书记处常务书记武文赏与古共中央书记处常务书记罗伯托·莫拉莱斯·奥赫达举行视频会晤
08:27 | 2022/05/28,/%E7%AC%AC%E4%B8%89%E6%AC%A1%E8%B6%8A%E5%8D%97%E9%98%BF%E5%B0%94%E5%8F%8A%E5%88%A9%E4%BA%9A%E5%A4%96%E4%BA%A4%E9%83%A8%E5%89%AF%E9%83%A8%E9%95%BF%E7%BA%A7%E6%94%BF%E6%B2%BB%E7%A3%8B%E5%95%86-116220528111210.htm,第三次越南—阿尔及利亚外交部副部长级政治磋商
07:26 | 2022/05/28,/%E6%97%A5%E6%9C%AC%E9%87%8D%E8%A7%86%E8%B6%8A%E5%8D%97%E5%9C%A8%E5%9B%BD%E9%99%85%E4%B8%8A%E7%9A%84%E5%9C%B0%E4%BD%8D%E5%92%8C%E4%BD%9C%E7%94%A8-116220528112226802.htm,日本重视越南在国际上的地位和作用
15:29 | 2022/05/27,/%E8%B6%8A%E5%8D%97%E6%9F%AC%E5%9F%94%E5%AF%A8%E5%8A%AA%E5%8A%9B%E5%AE%8C%E6%88%90%E9%99%86%E5%9C%B0%E8%BE%B9%E7%95%8C%E5%88%92%E7%95%8C%E7%AB%8B%E7%A2%91%E5%89%A9%E4%B8%8B%E7%9A%8416%E5%B7%A5%E4%BD%9C%E9%87%8F-116220527160454095.htm,越南，柬埔寨努力完成陆地边界划界立碑剩下的16%工作量
13:29 | 2022/05/27,/%E8%B6%8A%E5%8D%97%E5%9B%BD%E5%AE%B6%E4%B8%BB%E5%B8%AD%E9%98%AE%E6%98%A5%E7%A6%8F%E6%8E%A5%E5%8F%97%E4%B9%8C%E5%85%8B%E5%85%B0%E5%92%8C%E5%8A%A0%E6%8B%BF%E5%A4%A7%E4%B8%A4%E5%9B%BD%E6%96%B0%E4%BB%BB%E9%A9%BB%E8%B6%8A%E5%A4%A7%E4%BD%BF%E9%80%92%E4%BA%A4%E7%9A%84%E5%9B%BD%E4%B9%A6-116220527160317105.htm,越南国家主席阮春福接受乌克兰和加拿大两国新任驻越大使递交的国书
07:49 | 2022/05/27,/%E8%B6%8A%E5%8D%97%E5%91%BC%E5%90%81%E8%87%B4%E5%8A%9B%E4%BF%9D%E6%8A%A4%E5%86%B2%E7%AA%81%E4%B8%AD%E7%9A%84%E5%B9%B3%E6%B0%91-116220527112210253.htm,越南呼吁致力保护冲突中的平民
07:48 | 2022/05/27,/%E8%8C%83%E5%B9%B3%E6%98%8E%E5%89%AF%E6%80%BB%E7%90%86%E4%BA%9A%E6%B4%B2%E5%BA%94%E5%85%88%E9%94%8B%E4%BF%83%E8%BF%9B%E5%A4%9A%E8%BE%B9%E4%B8%BB%E4%B9%89-116220527113406519.htm,范平明副总理：亚洲应先锋促进多边主义
07:44 | 2022/05/27,/%E8%8C%83%E6%98%8E%E6%AD%A3%E6%80%BB%E7%90%86%E5%BB%BA%E8%AE%AE%E6%B3%95%E5%9B%BD%E5%B7%B4%E9%BB%8E%E5%B7%B4%E6%96%AF%E5%BE%B7%E7%A0%94%E7%A9%B6%E6%89%80%E5%90%88%E4%BD%9C%E5%B1%95%E5%BC%80%E7%96%AB%E8%8B%97%E7%A0%94%E5%88%B6%E7%94%9F%E4%BA%A7%E6%88%98%E7%95%A5-116220527114426143.htm,范明正总理建议法国巴黎巴斯德研究所合作展开疫苗研制生产战略
06:49 | 2022/05/27,/%E8%B6%8A%E5%8D%97%E5%A4%96%E4%BA%A4%E9%83%A8%E5%8F%91%E8%A8%80%E4%BA%BA%E5%B0%B1%E5%87%BA%E5%B8%AD%E5%8D%B0%E5%A4%AA%E7%BB%8F%E6%B5%8E%E6%A1%86%E6%9E%B6%E4%BD%9C%E5%87%BA%E5%9B%9E%E5%BA%94-116220527112807722.htm,越南外交部发言人就出席印太经济框架作出回应
18:26 | 2022/05/26,/%E6%8E%A8%E5%8A%A8%E8%B6%8A%E5%8D%97%E4%B8%8E%E6%97%A5%E6%9C%AC%E4%B8%A4%E5%9B%BD%E9%99%86%E5%86%9B%E4%BA%A4%E6%B5%81%E5%90%88%E4%BD%9C-116220526172620634.htm,推动越南与日本两国陆军交流合作
16:26 | 2022/05/26,/%E9%BB%8E%E6%98%8E%E6%A6%82%E5%89%AF%E6%80%BB%E7%90%86%E4%B8%8E%E4%B8%96%E8%B4%B8%E7%BB%84%E7%BB%87%E5%89%AF%E6%80%BB%E5%B9%B2%E4%BA%8B%E5%BC%A0%E5%90%91%E6%99%A8%E4%B8%BE%E8%A1%8C%E5%B7%A5%E4%BD%9C%E4%BC%9A%E8%AE%AE-116220526164248644.htm,黎明概副总理与世贸组织副总干事张向晨举行工作会议
07:27 | 2022/05/26,/%E8%B6%8A%E5%8D%97%E6%94%BF%E5%BA%9C%E5%89%AF%E6%80%BB%E7%90%86%E8%8C%83%E5%B9%B3%E6%98%8E%E5%BC%80%E5%A7%8B%E6%97%A5%E6%9C%AC%E4%B9%8B%E8%A1%8C-116220526110815511.htm,越南政府副总理范平明开始日本之行
17:41 | 2022/05/25,/%E8%B6%8A%E5%8D%97%E5%A4%96%E4%BA%A4%E9%83%A8%E9%95%BF%E8%A3%B4%E9%9D%92%E5%B1%B1%E4%B8%8E%E6%AC%A7%E5%A7%94%E4%BC%9A%E5%89%AF%E4%B8%BB%E5%B8%AD%E5%92%8C%E5%8C%88%E7%89%99%E5%88%A9%E5%A4%96%E9%95%BF%E9%80%9A%E7%94%B5%E8%AF%9D-11622052516431292.htm,越南外交部长裴青山与欧委会副主席和匈牙利外长通电话
15:40 | 2022/05/25,/%E9%BB%8E%E6%98%8E%E6%85%A8%E5%89%AF%E6%80%BB%E7%90%86%E7%BB%9F%E7%AD%B9%E6%8E%A8%E8%BF%9B%E6%95%B0%E5%AD%97%E5%8C%96%E8%BD%AC%E5%9E%8B%E4%B8%8E%E5%8F%AF%E6%8C%81%E7%BB%AD%E5%8F%91%E5%B1%95-116220525172547128.htm,黎明慨副总理：统筹推进数字化转型与可持续发展
15:39 | 2022/05/25,/%E4%B8%96%E7%95%8C%E7%BB%8F%E6%B5%8E%E8%AE%BA%E5%9D%9B%E7%AC%AC52%E6%AC%A1%E5%B9%B4%E4%BC%9A%E9%BB%8E%E6%98%8E%E6%85%A8%E5%89%AF%E6%80%BB%E7%90%86%E4%BC%9A%E6%99%A4%E5%90%84%E5%9B%BD%E5%9B%BD%E9%99%85%E7%BB%84%E7%BB%87%E9%A2%86%E5%AF%BC-116220525172943472.htm,世界经济论坛第52次年会：黎明慨副总理会晤各国、国际组织领导
21:17 | 2022/05/24,/%E5%90%91%E5%8E%9F%E6%94%BF%E5%BA%9C%E6%80%BB%E7%90%86%E9%98%AE%E6%99%8B%E5%8B%87%E6%8E%88%E4%BA%8855%E5%B9%B4%E5%85%9A%E9%BE%84%E7%AB%A0-116220524222734187.htm,向原政府总理阮晋勇授予55年党龄章
11:04 | 2022/05/24,/%E4%B8%96%E7%95%8C%E7%BB%8F%E6%B5%8E%E8%AE%BA%E5%9D%9B%E7%AC%AC52%E5%B1%8A%E5%B9%B4%E4%BC%9A%E9%BB%8E%E6%98%8E%E6%85%A8%E5%89%AF%E6%80%BB%E7%90%86%E5%B0%B1%E5%85%A8%E7%90%83%E7%B2%AE%E9%A3%9F%E5%8D%B1%E6%9C%BA%E8%BD%AC%E5%9E%8B%E6%8F%90%E5%87%BA%E4%BA%86%E4%BA%94%E5%A4%A7%E5%BB%BA%E8%AE%AE-116220524201322125.htm,世界经济论坛第52届年会：黎明慨副总理就“全球粮食危机转型”提出了五大建议。
08:32 | 2022/05/24,/%E8%8C%83%E6%98%8E%E6%AD%A3%E6%80%BB%E7%90%86%E5%87%BA%E5%B8%AD%E5%8D%B0%E5%A4%AA%E7%BB%8F%E6%B5%8E%E5%8D%B0%E5%A4%AA%E7%BB%8F%E6%B5%8E%E6%A1%86%E6%9E%B6%E5%90%AF%E5%8A%A8%E4%BB%AA%E5%BC%8F-116220524111358427.htm,范明正总理出席印太经济“印太经济框架”启动仪式
08:31 | 2022/05/24,/%E9%BB%8E%E6%98%8E%E6%85%A8%E5%89%AF%E6%80%BB%E7%90%86%E4%BC%9A%E8%A7%81%E7%BE%8E%E5%9B%BD%E5%8F%82%E8%AE%AE%E9%99%A2%E8%AE%AE%E9%95%BF%E5%B8%95%E7%89%B9%E9%87%8C%E5%85%8B%E8%8E%B1%E5%B8%8C-116220524111857974.htm,黎明慨副总理会见美国参议院议长帕特里克·莱希
16:49 | 2022/05/23,/%E8%B6%8A%E5%8D%97%E7%AC%AC%E5%8D%81%E4%BA%94%E5%B1%8A%E5%9B%BD%E4%BC%9A%E7%AC%AC%E4%B8%89%E6%AC%A1%E4%BC%9A%E8%AE%AE%E6%AD%A3%E5%BC%8F%E5%BC%80%E5%B9%95-116220523162503256.htm,越南第十五届国会第三次会议正式开幕
16:48 | 2022/05/23,/%E6%AD%A6%E5%BE%B7%E5%84%8B%E5%89%AF%E6%80%BB%E7%90%86%E4%B8%80%E5%90%91%E4%BB%A5%E4%BA%BA%E4%B8%BA%E5%8F%91%E5%B1%95%E6%A0%B8%E5%BF%83-116220523165038224.htm,武德儋副总理：一向以人为发展核心
16:10 | 2022/05/22,/%E8%B6%8A%E5%8D%97%E6%94%BF%E5%BA%9C%E6%80%BB%E7%90%86%E8%8C%83%E6%98%8E%E6%AD%A3%E5%98%89%E8%8E%B1%E7%9C%81%E8%B5%B0%E4%B8%8A%E4%BA%86%E6%AD%A3%E8%BD%A8%E6%9C%80%E9%87%8D%E8%A6%81%E7%9A%84%E6%98%AF%E8%A6%81%E6%BB%A1%E6%80%80%E4%BF%A1%E5%BF%83%E5%90%91%E5%89%8D%E8%BF%9B-116220523011324853.htm,越南政府总理范明正： “嘉莱省走上了正轨，最重要的是要满怀信心向前进”
15:41 | 2022/05/22,/%E8%B6%8A%E5%8D%97%E7%AC%AC%E5%8D%81%E4%BA%94%E5%B1%8A%E5%9B%BD%E4%BC%9A%E7%AC%AC%E4%B8%89%E6%AC%A1%E4%BC%9A%E8%AE%AE%E4%BA%8E5%E6%9C%8823%E6%97%A5%E5%BC%80%E5%B9%95-116220523014500774.htm,越南第十五届国会第三次会议于5月23日开幕
07:56 | 2022/05/21,/%E7%A1%AE%E4%BF%9D%E7%B2%AE%E9%A3%9F%E5%AE%89%E5%85%A8%E6%98%AF%E5%92%8C%E5%B9%B3%E7%A8%B3%E5%AE%9A%E5%8F%8A%E5%8F%91%E5%B1%95%E7%9A%84%E5%9F%BA%E7%A1%80-11622052110334331.htm,确保粮食安全是和平、稳定及发展的基础
07:06 | 2022/05/21,/%E8%B6%8A%E5%8D%97%E7%AC%AC%E5%8D%81%E4%BA%94%E5%B1%8A%E5%9B%BD%E4%BC%9A%E7%AC%AC%E4%B8%89%E6%AC%A1%E4%BC%9A%E8%AE%AE%E5%BC%80%E5%B9%95%E5%BC%8F%E5%B0%86%E4%BA%8E5%E6%9C%8823%E6%97%A5%E5%8F%AC%E5%BC%80-116220521230730823.htm,越南第十五届国会第三次会议开幕式将于5月23日召开
07:02 | 2022/05/21,/%E9%98%AE%E5%AF%8C%E4%BB%B2%E6%80%BB%E4%B9%A6%E8%AE%B0%E4%BC%9A%E8%A7%81%E6%96%B0%E5%8A%A0%E5%9D%A1%E5%9B%BD%E4%BC%9A%E8%AE%AE%E9%95%BF-116220521230546948.htm,阮富仲总书记会见新加坡国会议长
17:14 | 2022/05/20,/%E6%8E%A8%E8%BF%9B%E8%B6%8A%E5%8D%97%E4%B8%8E%E6%96%B0%E5%8A%A0%E5%9D%A1%E7%BB%8F%E6%B5%8E%E5%AF%B9%E6%8E%A5-116220520181701079.htm,推进越南与新加坡经济对接
